,img_name,season
27394,./data/winter/5415.jpeg,3
27198,./data/winter/1286.jpeg,3
23167,./data/autumn/3885.jpeg,2
4669,./data/spring/4291.jpeg,0
29149,./data/winter/4985.jpeg,3
23365,./data/autumn/772.jpeg,2
23682,./data/autumn/6901.jpeg,2
21226,./data/autumn/2782.jpeg,2
22432,./data/autumn/6709.jpeg,2
29997,./data/winter/1010.jpeg,3
29612,./data/winter/327.jpeg,3
29770,./data/winter/1252.jpeg,3
24893,./data/winter/6449.jpeg,3
67,../fashiondata_tng/photos/101/10173387788-black-aldo-boots-light-blue-winter-coat-lands-end-coat_400.jpg,3
29808,./data/winter/1417.jpeg,3
19845,./data/autumn/652.jpeg,2
6830,./data/spring/4156.jpeg,0
5167,./data/spring/6746.jpeg,0
28968,./data/winter/2981.jpeg,3
4692,./data/spring/1542.jpeg,0
26622,./data/winter/6865.jpeg,3
3348,./data/spring/4246.jpeg,0
23805,./data/autumn/1143.jpeg,2
21198,./data/autumn/3257.jpeg,2
18186,./data/autumn/117.jpeg,2
22026,./data/autumn/1419.jpeg,2
20121,./data/autumn/557.jpeg,2
17330,./data/summer/6899.jpeg,1
27618,./data/winter/7060.jpeg,3
25976,./data/winter/2231.jpeg,3
26961,./data/winter/858.jpeg,3
6628,./data/spring/3022.jpeg,0
14771,./data/summer/2522.jpeg,1
4097,./data/spring/1976.jpeg,0
31500,./data/winter/4315.jpeg,3
13140,./data/summer/2771.jpeg,1
12679,./data/summer/5763.jpeg,1
16536,./data/summer/5296.jpeg,1
29563,./data/winter/2832.jpeg,3
29469,./data/winter/542.jpeg,3
14117,./data/summer/4561.jpeg,1
11453,./data/summer/5754.jpeg,1
4830,./data/spring/5489.jpeg,0
493,../fashiondata_tng/photos/109/10953566896-marshalls-shoes-call-it-spring-bag-winners-skirt-winners-top_400.jpg,0
9767,./data/spring/6605.jpeg,0
9377,./data/spring/6768.jpeg,0
21308,./data/autumn/3117.jpeg,2
10782,./data/summer/6325.jpeg,1
5545,./data/spring/3687.jpeg,0
21752,./data/autumn/3065.jpeg,2
6390,./data/spring/39.jpeg,0
8928,./data/spring/6148.jpeg,0
18632,./data/autumn/7024.jpeg,2
31176,./data/winter/6109.jpeg,3
13426,./data/summer/263.jpeg,1
28715,./data/winter/5050.jpeg,3
17318,./data/summer/1988.jpeg,1
6790,./data/spring/472.jpeg,0
8951,./data/spring/7025.jpeg,0
5447,./data/spring/5231.jpeg,0
28798,./data/winter/4195.jpeg,3
11154,./data/summer/5291.jpeg,1
17090,./data/summer/4611.jpeg,1
7514,./data/spring/6701.jpeg,0
20593,./data/autumn/6306.jpeg,2
28265,./data/winter/6954.jpeg,3
27241,./data/winter/4489.jpeg,3
2630,../fashiondata_tng/photos/159/1597140106-camel-faux-leather-mango-bag-navy-suede-call-it-spring-heels_400.jpg,0
30259,./data/winter/5529.jpeg,3
6117,./data/spring/2210.jpeg,0
1670,../fashiondata_tng/photos/151/1516621292-black-boots-charcoal-gray-winter-coat-black-brooklyn-nets-hat_400.jpg,3
3101,../fashiondata_tng/photos/732/7321146820-winners-shirt-sirens-bag-tulle-garage-skirt-call-it-spring-necklace_400.jpg,0
18464,./data/autumn/5338.jpeg,2
14239,./data/summer/2380.jpeg,1
17498,./data/summer/2275.jpeg,1
4667,./data/spring/6495.jpeg,0
5193,./data/spring/2392.jpeg,0
26065,./data/winter/5349.jpeg,3
23374,./data/autumn/1219.jpeg,2
8837,./data/spring/847.jpeg,0
30038,./data/winter/2070.jpeg,3
20661,./data/autumn/2621.jpeg,2
9453,./data/spring/3395.jpeg,0
24086,./data/autumn/469.jpeg,2
31577,./data/winter/2324.jpeg,3
22210,./data/autumn/2634.jpeg,2
9173,./data/spring/2082.jpeg,0
22888,./data/autumn/5928.jpeg,2
6391,./data/spring/1999.jpeg,0
29256,./data/winter/1981.jpeg,3
30514,./data/winter/658.jpeg,3
9509,./data/spring/6004.jpeg,0
18418,./data/autumn/3186.jpeg,2
9075,./data/spring/1102.jpeg,0
5237,./data/spring/1331.jpeg,0
25123,./data/winter/4252.jpeg,3
17177,./data/summer/6248.jpeg,1
3455,./data/spring/4600.jpeg,0
24626,./data/winter/6540.jpeg,3
24653,./data/winter/2479.jpeg,3
3550,./data/spring/3074.jpeg,0
4741,./data/spring/4302.jpeg,0
2711,../fashiondata_tng/photos/380/3804815130-purple-forever21-shirt-brown-spring-belt-beige-bakers-shoes_400.jpg,0
27189,./data/winter/4411.jpeg,3
8380,./data/spring/4810.jpeg,0
28456,./data/winter/102.jpeg,3
8363,./data/spring/2255.jpeg,0
23518,./data/autumn/4160.jpeg,2
24318,./data/autumn/1821.jpeg,2
27501,./data/winter/735.jpeg,3
324,../fashiondata_tng/photos/687/6876920330-neon-spring-shoes-pumps-aviators-h-m-sunglasses-denim-limite-skirt_400.jpg,0
26204,./data/winter/2939.jpeg,3
9113,./data/spring/2382.jpeg,0
13027,./data/summer/3199.jpeg,1
14616,./data/summer/6701.jpeg,1
31479,./data/winter/2487.jpeg,3
17652,./data/autumn/3166.jpeg,2
11954,./data/summer/3508.jpeg,1
2454,../fashiondata_tng/photos/457/4576434512-light-pink-clutch-floral-ashylynd-purse-periwinkle-call-it-spring-heels_400.jpg,0
16903,./data/summer/6971.jpeg,1
17172,./data/summer/3759.jpeg,1
23435,./data/autumn/658.jpeg,2
7579,./data/spring/4728.jpeg,0
17530,./data/autumn/2679.jpeg,2
1258,../fashiondata_tng/photos/396/3964725532-dark-brown-spring-boots-camel-old-navy-thrifted-coat-blue-leather-vintage-gl_400.jpg,0
29409,./data/winter/2257.jpeg,3
14625,./data/summer/1836.jpeg,1
644,../fashiondata_tng/photos/779/7797219984-brick-red-chic-summer-bag_400.jpg,1
10720,./data/summer/630.jpeg,1
20257,./data/autumn/586.jpeg,2
22279,./data/autumn/883.jpeg,2
4736,./data/spring/2897.jpeg,0
20722,./data/autumn/5224.jpeg,2
9904,./data/spring/1199.jpeg,0
8697,./data/spring/4758.jpeg,0
22254,./data/autumn/3067.jpeg,2
20662,./data/autumn/814.jpeg,2
18307,./data/autumn/5797.jpeg,2
22746,./data/autumn/3875.jpeg,2
25390,./data/winter/4101.jpeg,3
5827,./data/spring/5620.jpeg,0
7521,./data/spring/3356.jpeg,0
3792,./data/spring/2149.jpeg,0
13565,./data/summer/318.jpeg,1
24024,./data/autumn/2135.jpeg,2
29647,./data/winter/6635.jpeg,3
20602,./data/autumn/5720.jpeg,2
9561,./data/spring/4485.jpeg,0
15443,./data/summer/672.jpeg,1
24124,./data/autumn/4147.jpeg,2
20827,./data/autumn/1699.jpeg,2
31625,./data/winter/1216.jpeg,3
30241,./data/winter/4046.jpeg,3
10019,./data/spring/134.jpeg,0
14035,./data/summer/6530.jpeg,1
261,../fashiondata_tng/photos/100/10010637432-black-forever-21-bag-heather-gray-slip-on-call-it-spring-shoes_400.jpg,0
5197,./data/spring/446.jpeg,0
23027,./data/autumn/6808.jpeg,2
4937,./data/spring/1520.jpeg,0
8884,./data/spring/2438.jpeg,0
11857,./data/summer/4067.jpeg,1
3318,./data/spring/1374.jpeg,0
18853,./data/autumn/7046.jpeg,2
4363,./data/spring/5997.jpeg,0
19827,./data/autumn/6136.jpeg,2
26423,./data/winter/2477.jpeg,3
6081,./data/spring/5034.jpeg,0
30492,./data/winter/5742.jpeg,3
29766,./data/winter/5599.jpeg,3
9931,./data/spring/6468.jpeg,0
22645,./data/autumn/2696.jpeg,2
8208,./data/spring/2059.jpeg,0
7480,./data/spring/624.jpeg,0
7810,./data/spring/3371.jpeg,0
11763,./data/summer/6744.jpeg,1
9120,./data/spring/2886.jpeg,0
15752,./data/summer/1185.jpeg,1
22942,./data/autumn/1279.jpeg,2
22558,./data/autumn/6197.jpeg,2
28508,./data/winter/5804.jpeg,3
2038,../fashiondata_tng/photos/111/11135372690-coexist-shorts-laia-necklace-call-it-spring-pumps_400.jpg,0
3791,./data/spring/1395.jpeg,0
18345,./data/autumn/2183.jpeg,2
5477,./data/spring/2024.jpeg,0
6130,./data/spring/1902.jpeg,0
22101,./data/autumn/1834.jpeg,2
29681,./data/winter/4268.jpeg,3
19530,./data/autumn/4952.jpeg,2
16453,./data/summer/3843.jpeg,1
20000,./data/autumn/3900.jpeg,2
17902,./data/autumn/3738.jpeg,2
3132,../fashiondata_tng/photos/792/7927298182-brown-cuff-sm-accessories-bracelet-light-brown-lace-up-call-it-spring-boots_400.jpg,0
31474,./data/winter/4347.jpeg,3
30108,./data/winter/1974.jpeg,3
17479,./data/summer/6629.jpeg,1
6507,./data/spring/1157.jpeg,0
15092,./data/summer/627.jpeg,1
30487,./data/winter/2983.jpeg,3
28595,./data/winter/4712.jpeg,3
21617,./data/autumn/4863.jpeg,2
12931,./data/summer/913.jpeg,1
18165,./data/autumn/2144.jpeg,2
4909,./data/spring/3675.jpeg,0
22826,./data/autumn/931.jpeg,2
28090,./data/winter/3140.jpeg,3
12102,./data/summer/980.jpeg,1
12880,./data/summer/417.jpeg,1
27274,./data/winter/2775.jpeg,3
5590,./data/spring/1652.jpeg,0
7823,./data/spring/2338.jpeg,0
25791,./data/winter/6151.jpeg,3
18633,./data/autumn/3560.jpeg,2
30881,./data/winter/4238.jpeg,3
4896,./data/spring/1003.jpeg,0
10637,./data/summer/2238.jpeg,1
16316,./data/summer/3554.jpeg,1
26679,./data/winter/5404.jpeg,3
12407,./data/summer/1022.jpeg,1
15725,./data/summer/1575.jpeg,1
27140,./data/winter/1144.jpeg,3
24437,./data/autumn/832.jpeg,2
14923,./data/summer/2772.jpeg,1
7342,./data/spring/3428.jpeg,0
2395,../fashiondata_tng/photos/467/4674077498-black-fall-voodoo-vixen-dress-black-faux-fur-voodoo-vixen-sweater_400.jpg,2
26543,./data/winter/1597.jpeg,3
12076,./data/summer/405.jpeg,1
26482,./data/winter/5281.jpeg,3
16926,./data/summer/3243.jpeg,1
25726,./data/winter/1515.jpeg,3
18708,./data/autumn/6012.jpeg,2
26020,./data/winter/5036.jpeg,3
23762,./data/autumn/3172.jpeg,2
28890,./data/winter/6347.jpeg,3
27222,./data/winter/3521.jpeg,3
1,../fashiondata_tng/photos/179/1796226906-green-random-top-black-furla-bag-black-shoes-summer-aldo-wedges_400.jpg,1
24301,./data/autumn/6829.jpeg,2
30581,./data/winter/4190.jpeg,3
17396,./data/summer/5097.jpeg,1
28645,./data/winter/920.jpeg,3
20495,./data/autumn/3773.jpeg,2
3804,./data/spring/3145.jpeg,0
15645,./data/summer/5563.jpeg,1
4493,./data/spring/5469.jpeg,0
24515,./data/autumn/1426.jpeg,2
30838,./data/winter/4004.jpeg,3
6213,./data/spring/5029.jpeg,0
9157,./data/spring/2657.jpeg,0
13244,./data/summer/5505.jpeg,1
3637,./data/spring/6987.jpeg,0
12843,./data/summer/4029.jpeg,1
6320,./data/spring/263.jpeg,0
1296,../fashiondata_tng/photos/697/6974440239-forever21-dress-leather-call-it-spring-sandals_400.jpg,0
2721,../fashiondata_tng/photos/207/2074258064-black-from-autumn-to-ashes-shirt-green-h-m-skirt_400.jpg,2
17281,./data/summer/2387.jpeg,1
6052,./data/spring/6340.jpeg,0
10449,./data/summer/5740.jpeg,1
9950,./data/spring/5086.jpeg,0
3981,./data/spring/4931.jpeg,0
20970,./data/autumn/5712.jpeg,2
3672,./data/spring/6679.jpeg,0
1521,../fashiondata_tng/photos/351/3519735672-black-summer-zara-dress-dark-brown-kimono-tfnc-jacket_400.jpg,1
22039,./data/autumn/4245.jpeg,2
2784,../fashiondata_tng/photos/203/2031917042-call-it-spring-boots-forever-21-jeans-plaid-mossimo-shirt-mossimo-t-shirt_400.jpg,0
1865,../fashiondata_tng/photos/515/5152217761-le-chateau-dress-spring-shoes-vintage-scarf-vintage-accessories_400.jpg,0
25969,./data/winter/1570.jpeg,3
29370,./data/winter/2834.jpeg,3
5400,./data/spring/2532.jpeg,0
31463,./data/winter/320.jpeg,3
129,../fashiondata_tng/photos/262/2622501749-joe-fresh-style-cardigan-shirt-spring-shoes-shoes-skirt-payless-tights_400.jpg,0
1628,../fashiondata_tng/photos/285/2851369990-teal-floppy-hat-forever21-hat-black-summersault-wedges-light-blue-wrangler-p_400.jpg,1
1845,../fashiondata_tng/photos/810/8107711023-camel-leather-arturo-chiang-boots-winter-white-thrift-store-dress_400.jpg,3
14496,./data/summer/4824.jpeg,1
16619,./data/summer/2784.jpeg,1
15128,./data/summer/1147.jpeg,1
30429,./data/winter/1042.jpeg,3
29806,./data/winter/2164.jpeg,3
732,../fashiondata_tng/photos/707/7077004240-red-fall-vintage-scarf-black-houndstooth-shop-roxx-pants_400.jpg,2
7088,./data/spring/2793.jpeg,0
7421,./data/spring/3840.jpeg,0
5322,./data/spring/5945.jpeg,0
28994,./data/winter/4668.jpeg,3
11772,./data/summer/2484.jpeg,1
5171,./data/spring/1421.jpeg,0
26073,./data/winter/810.jpeg,3
10994,./data/summer/6181.jpeg,1
13773,./data/summer/4894.jpeg,1
1321,../fashiondata_tng/photos/963/9631672161-blue-shoes-call-it-spring-shoes_400.jpg,0
19496,./data/autumn/4010.jpeg,2
20767,./data/autumn/534.jpeg,2
15990,./data/summer/6351.jpeg,1
24885,./data/winter/4373.jpeg,3
6060,./data/spring/6261.jpeg,0
19734,./data/autumn/5002.jpeg,2
17603,./data/autumn/1039.jpeg,2
13363,./data/summer/5253.jpeg,1
18950,./data/autumn/4067.jpeg,2
11351,./data/summer/3957.jpeg,1
24293,./data/autumn/676.jpeg,2
16117,./data/summer/2558.jpeg,1
11711,./data/summer/2873.jpeg,1
16640,./data/summer/4402.jpeg,1
25687,./data/winter/4816.jpeg,3
6978,./data/spring/1675.jpeg,0
4482,./data/spring/6952.jpeg,0
22506,./data/autumn/6496.jpeg,2
4434,./data/spring/2534.jpeg,0
31268,./data/winter/4083.jpeg,3
16287,./data/summer/5381.jpeg,1
16466,./data/summer/6848.jpeg,1
26696,./data/winter/5476.jpeg,3
10233,./data/spring/3472.jpeg,0
30895,./data/winter/5460.jpeg,3
23415,./data/autumn/961.jpeg,2
12194,./data/summer/4511.jpeg,1
12081,./data/summer/3345.jpeg,1
27941,./data/winter/1378.jpeg,3
17398,./data/summer/6836.jpeg,1
15495,./data/summer/3207.jpeg,1
827,../fashiondata_tng/photos/313/3139103471-brown-winter-locale-boots-off-white-classic-unknown-sweater_400.jpg,3
16692,./data/summer/5983.jpeg,1
3695,./data/spring/6421.jpeg,0
16691,./data/summer/5083.jpeg,1
30098,./data/winter/1947.jpeg,3
11109,./data/summer/6823.jpeg,1
16819,./data/summer/1007.jpeg,1
3493,./data/spring/5718.jpeg,0
10936,./data/summer/923.jpeg,1
14938,./data/summer/424.jpeg,1
30977,./data/winter/1329.jpeg,3
15999,./data/summer/3811.jpeg,1
15658,./data/summer/6693.jpeg,1
21960,./data/autumn/884.jpeg,2
22724,./data/autumn/577.jpeg,2
9214,./data/spring/6299.jpeg,0
26840,./data/winter/1282.jpeg,3
1802,../fashiondata_tng/photos/463/4639798170-white-summer-blazer-wwwshophandrcom-blazer-white-lace-bandeau-wwwshophandrcom-_400.jpg,1
20550,./data/autumn/6831.jpeg,2
25802,./data/winter/6078.jpeg,3
15873,./data/summer/2070.jpeg,1
13059,./data/summer/5324.jpeg,1
29688,./data/winter/2405.jpeg,3
20176,./data/autumn/2317.jpeg,2
17546,./data/autumn/91.jpeg,2
11890,./data/summer/3399.jpeg,1
279,../fashiondata_tng/photos/100/10061114559-magenta-winter-adidas-originals-hat-blue-jeremy-scott-jacket_400.jpg,3
18619,./data/autumn/5639.jpeg,2
9751,./data/spring/451.jpeg,0
6239,./data/spring/5630.jpeg,0
7925,./data/spring/6841.jpeg,0
10469,./data/summer/922.jpeg,1
16998,./data/summer/999.jpeg,1
21771,./data/autumn/3879.jpeg,2
23201,./data/autumn/2161.jpeg,2
30032,./data/winter/104.jpeg,3
9515,./data/spring/3547.jpeg,0
6684,./data/spring/1247.jpeg,0
23052,./data/autumn/1001.jpeg,2
4638,./data/spring/1556.jpeg,0
20022,./data/autumn/5373.jpeg,2
1490,../fashiondata_tng/photos/499/4998728027-chanel-purse-call-it-spring-sandals-cocoa-jewelry-earrings_400.jpg,0
21607,./data/autumn/1867.jpeg,2
9876,./data/spring/4791.jpeg,0
6631,./data/spring/6271.jpeg,0
26554,./data/winter/3361.jpeg,3
18589,./data/autumn/1829.jpeg,2
28714,./data/winter/1383.jpeg,3
17474,./data/summer/4859.jpeg,1
6936,./data/spring/5540.jpeg,0
25849,./data/winter/1795.jpeg,3
10858,./data/summer/3959.jpeg,1
25052,./data/winter/226.jpeg,3
26792,./data/winter/192.jpeg,3
537,../fashiondata_tng/photos/701/7015070846-brown-call-it-spring-boots-ezra-dress-dark-brown-feathers-forever21-belt_400.jpg,0
17697,./data/autumn/1451.jpeg,2
4665,./data/spring/4030.jpeg,0
11279,./data/summer/2786.jpeg,1
13106,./data/summer/3464.jpeg,1
29291,./data/winter/2325.jpeg,3
10473,./data/summer/6614.jpeg,1
26837,./data/winter/6917.jpeg,3
30885,./data/winter/3730.jpeg,3
4802,./data/spring/5874.jpeg,0
22089,./data/autumn/1755.jpeg,2
13984,./data/summer/2396.jpeg,1
17502,./data/summer/1780.jpeg,1
8390,./data/spring/6140.jpeg,0
1639,../fashiondata_tng/photos/490/4902376428-black-fall-heels-h-m-boots-black-thrifted-hat-black-h-m-shirt_400.jpg,2
20644,./data/autumn/839.jpeg,2
17766,./data/autumn/4665.jpeg,2
8172,./data/spring/2593.jpeg,0
7358,./data/spring/5301.jpeg,0
22006,./data/autumn/4617.jpeg,2
23614,./data/autumn/2299.jpeg,2
3028,../fashiondata_tng/photos/112/11272910864-charcoal-gray-spring-shoes-boots-beige-zara-coat-tawny-forever21-jeans_400.jpg,0
19361,./data/autumn/593.jpeg,2
7069,./data/spring/2995.jpeg,0
1240,../fashiondata_tng/photos/816/8165687836-joe-fresh-style-top-spring-wedges_400.jpg,0
30337,./data/winter/1102.jpeg,3
5022,./data/spring/7056.jpeg,0
21119,./data/autumn/2058.jpeg,2
11116,./data/summer/6550.jpeg,1
11775,./data/summer/4745.jpeg,1
8285,./data/spring/528.jpeg,0
1817,../fashiondata_tng/photos/789/7895181882-call-it-spring-boots-h-m-purse-h-m-skirt-aldo-necklace-forever-21-watch_400.jpg,0
2907,../fashiondata_tng/photos/916/9161996926-call-it-spring-shoes_400.jpg,0
13848,./data/summer/3832.jpeg,1
26642,./data/winter/4382.jpeg,3
28475,./data/winter/589.jpeg,3
28638,./data/winter/4090.jpeg,3
25625,./data/winter/4655.jpeg,3
22439,./data/autumn/2628.jpeg,2
16483,./data/summer/1865.jpeg,1
25583,./data/winter/6546.jpeg,3
22980,./data/autumn/5747.jpeg,2
21564,./data/autumn/920.jpeg,2
18273,./data/autumn/1522.jpeg,2
20516,./data/autumn/6781.jpeg,2
4652,./data/spring/3316.jpeg,0
21624,./data/autumn/3905.jpeg,2
317,../fashiondata_tng/photos/984/9845572700-bubble-gum-winter-comma-hat-heather-gray-dress-thrifted-sweater_400.jpg,3
23798,./data/autumn/6484.jpeg,2
4763,./data/spring/4731.jpeg,0
24774,./data/winter/3348.jpeg,3
18444,./data/autumn/3957.jpeg,2
11330,./data/summer/83.jpeg,1
28323,./data/winter/1040.jpeg,3
14570,./data/summer/2528.jpeg,1
3906,./data/spring/5364.jpeg,0
21242,./data/autumn/1040.jpeg,2
2531,../fashiondata_tng/photos/679/6794252057-light-blue-j-crew-shirt-black-american-apparel-leggings-black-spring-clogs_400.jpg,0
28883,./data/winter/4800.jpeg,3
17762,./data/autumn/5575.jpeg,2
12866,./data/summer/6400.jpeg,1
11901,./data/summer/371.jpeg,1
18259,./data/autumn/5452.jpeg,2
24787,./data/winter/3596.jpeg,3
23255,./data/autumn/3783.jpeg,2
810,../fashiondata_tng/photos/510/5101940247-black-call-it-spring-boots-brick-red-wholesale-dress-dress_400.jpg,0
25887,./data/winter/4832.jpeg,3
20324,./data/autumn/3092.jpeg,2
15147,./data/summer/5835.jpeg,1
14420,./data/summer/3668.jpeg,1
6560,./data/spring/4891.jpeg,0
11219,./data/summer/3202.jpeg,1
29095,./data/winter/3436.jpeg,3
5944,./data/spring/473.jpeg,0
30265,./data/winter/1914.jpeg,3
16265,./data/summer/1042.jpeg,1
5829,./data/spring/2944.jpeg,0
19520,./data/autumn/5945.jpeg,2
20982,./data/autumn/472.jpeg,2
6698,./data/spring/6235.jpeg,0
25886,./data/winter/3273.jpeg,3
26973,./data/winter/1458.jpeg,3
8560,./data/spring/3677.jpeg,0
13162,./data/summer/4938.jpeg,1
25970,./data/winter/5541.jpeg,3
13951,./data/summer/4196.jpeg,1
23869,./data/autumn/3782.jpeg,2
20016,./data/autumn/3189.jpeg,2
21486,./data/autumn/4788.jpeg,2
21589,./data/autumn/2417.jpeg,2
29041,./data/winter/1326.jpeg,3
11611,./data/summer/1753.jpeg,1
10768,./data/summer/4135.jpeg,1
16562,./data/summer/6427.jpeg,1
16298,./data/summer/5088.jpeg,1
8679,./data/spring/3047.jpeg,0
26339,./data/winter/3813.jpeg,3
1416,../fashiondata_tng/photos/110/11023142119-tan-forever-21-shirt-brick-red-spring-sandals-tawny-vintage-belt_400.jpg,0
28276,./data/winter/5054.jpeg,3
3622,./data/spring/1845.jpeg,0
20754,./data/autumn/4891.jpeg,2
28193,./data/winter/6455.jpeg,3
29235,./data/winter/5275.jpeg,3
21004,./data/autumn/860.jpeg,2
14831,./data/summer/1606.jpeg,1
18408,./data/autumn/390.jpeg,2
15796,./data/summer/4758.jpeg,1
1028,../fashiondata_tng/photos/193/1937251226-gray-spring-shoes-navy-faux-leather-le-chateau-jacket-teal-waffle-top-random_400.jpg,0
1958,../fashiondata_tng/photos/879/8792444255-teal-herringbone-spring-blazer_400.jpg,0
27990,./data/winter/6295.jpeg,3
8510,./data/spring/3136.jpeg,0
3991,./data/spring/2546.jpeg,0
17586,./data/autumn/1714.jpeg,2
25686,./data/winter/4057.jpeg,3
14396,./data/summer/3917.jpeg,1
7143,./data/spring/3245.jpeg,0
27121,./data/winter/1487.jpeg,3
16450,./data/summer/5093.jpeg,1
5805,./data/spring/26.jpeg,0
11898,./data/summer/384.jpeg,1
7222,./data/spring/3370.jpeg,0
18720,./data/autumn/4380.jpeg,2
18086,./data/autumn/2099.jpeg,2
6020,./data/spring/430.jpeg,0
3677,./data/spring/595.jpeg,0
28873,./data/winter/1558.jpeg,3
3566,./data/spring/3758.jpeg,0
3609,./data/spring/6005.jpeg,0
13588,./data/summer/6336.jpeg,1
1499,../fashiondata_tng/photos/648/6481705269-black-lefties-shoes-navy-traffic-people-dress-black-springfield-hat_400.jpg,0
7344,./data/spring/3941.jpeg,0
4572,./data/spring/4699.jpeg,0
4174,./data/spring/4413.jpeg,0
5279,./data/spring/2181.jpeg,0
194,../fashiondata_tng/photos/383/3834619535-heather-gray-springfield-shirt-dark-gray-forever-21-hoodie_400.jpg,0
17725,./data/autumn/536.jpeg,2
23721,./data/autumn/6551.jpeg,2
3063,../fashiondata_tng/photos/395/3952534134-chartreuse-bag-chartreuse-leather-that-colorful-summer-bag_400.jpg,1
31422,./data/winter/6069.jpeg,3
5913,./data/spring/3321.jpeg,0
17246,./data/summer/1380.jpeg,1
3431,./data/spring/125.jpeg,0
20941,./data/autumn/1553.jpeg,2
18047,./data/autumn/1770.jpeg,2
17340,./data/summer/6304.jpeg,1
12249,./data/summer/654.jpeg,1
18968,./data/autumn/4671.jpeg,2
25500,./data/winter/2730.jpeg,3
29459,./data/winter/1633.jpeg,3
7795,./data/spring/4275.jpeg,0
17877,./data/autumn/6679.jpeg,2
30290,./data/winter/2198.jpeg,3
19850,./data/autumn/5230.jpeg,2
15563,./data/summer/3404.jpeg,1
17816,./data/autumn/2377.jpeg,2
15970,./data/summer/950.jpeg,1
14365,./data/summer/5825.jpeg,1
18253,./data/autumn/3982.jpeg,2
16508,./data/summer/6205.jpeg,1
9481,./data/spring/6873.jpeg,0
31322,./data/winter/4633.jpeg,3
22406,./data/autumn/851.jpeg,2
29924,./data/winter/1268.jpeg,3
11532,./data/summer/7048.jpeg,1
6836,./data/spring/4099.jpeg,0
26608,./data/winter/3679.jpeg,3
4257,./data/spring/346.jpeg,0
5757,./data/spring/3038.jpeg,0
5532,./data/spring/5344.jpeg,0
26121,./data/winter/892.jpeg,3
3772,./data/spring/1913.jpeg,0
15751,./data/summer/4216.jpeg,1
12487,./data/summer/5170.jpeg,1
16710,./data/summer/441.jpeg,1
26280,./data/winter/4333.jpeg,3
22538,./data/autumn/1977.jpeg,2
21116,./data/autumn/1325.jpeg,2
11786,./data/summer/2093.jpeg,1
10725,./data/summer/10.jpeg,1
11683,./data/summer/4024.jpeg,1
16246,./data/summer/5212.jpeg,1
25087,./data/winter/5147.jpeg,3
953,../fashiondata_tng/photos/791/7912551199-black-romwe-dress-yellow-call-it-spring-bag-yellow-extreme-finds-necklace_400.jpg,0
16951,./data/summer/4182.jpeg,1
879,../fashiondata_tng/photos/865/8659672129-dark-gray-skinny-jeans-stradivarius-jeans-white-summer-pimkie-top_400.jpg,1
21615,./data/autumn/3270.jpeg,2
23471,./data/autumn/164.jpeg,2
23302,./data/autumn/2886.jpeg,2
27014,./data/winter/3930.jpeg,3
23661,./data/autumn/2498.jpeg,2
2046,../fashiondata_tng/photos/111/11189809189-blue-bershka-vest-beige-calzedonia-tights-orange-zara-shoes-blue-springfie_400.jpg,0
29547,./data/winter/1269.jpeg,3
21534,./data/autumn/6030.jpeg,2
16396,./data/summer/5779.jpeg,1
24174,./data/autumn/278.jpeg,2
19507,./data/autumn/5285.jpeg,2
22844,./data/autumn/4862.jpeg,2
28273,./data/winter/1246.jpeg,3
29171,./data/winter/6111.jpeg,3
16052,./data/summer/2155.jpeg,1
17459,./data/summer/6326.jpeg,1
13878,./data/summer/2973.jpeg,1
10654,./data/summer/2132.jpeg,1
8781,./data/spring/3849.jpeg,0
6905,./data/spring/3290.jpeg,0
19764,./data/autumn/5843.jpeg,2
15284,./data/summer/2820.jpeg,1
27823,./data/winter/6386.jpeg,3
27157,./data/winter/2441.jpeg,3
2032,../fashiondata_tng/photos/111/11123909192-coach-bag-american-apparel-t-shirt-oakfort-pants-call-it-spring-flats_400.jpg,0
20943,./data/autumn/2900.jpeg,2
20686,./data/autumn/1032.jpeg,2
28260,./data/winter/5582.jpeg,3
10904,./data/summer/240.jpeg,1
16639,./data/summer/1105.jpeg,1
7256,./data/spring/3847.jpeg,0
19506,./data/autumn/2262.jpeg,2
24210,./data/autumn/2746.jpeg,2
20952,./data/autumn/6216.jpeg,2
19279,./data/autumn/5940.jpeg,2
28293,./data/winter/6224.jpeg,3
2577,../fashiondata_tng/photos/988/9886543841-accessorize-bag-summersault-shorts-pink-manila-cardigan_400.jpg,1
17901,./data/autumn/1941.jpeg,2
21757,./data/autumn/3874.jpeg,2
24027,./data/autumn/1462.jpeg,2
30452,./data/winter/69.jpeg,3
21557,./data/autumn/4090.jpeg,2
25965,./data/winter/1584.jpeg,3
863,../fashiondata_tng/photos/559/5591276672-gap-jeans-red-bag-black-call-it-spring-sandals-light-blue-t-shirt_400.jpg,0
26205,./data/winter/5214.jpeg,3
22894,./data/autumn/6201.jpeg,2
6442,./data/spring/5266.jpeg,0
13501,./data/summer/1162.jpeg,1
7959,./data/spring/4677.jpeg,0
1676,../fashiondata_tng/photos/740/7401258594-green-call-it-spring-bag-eggshell-value-village-cardigan_400.jpg,0
29496,./data/winter/2961.jpeg,3
14424,./data/summer/1629.jpeg,1
10339,./data/spring/5317.jpeg,0
4040,./data/spring/1548.jpeg,0
5026,./data/spring/319.jpeg,0
14576,./data/summer/6033.jpeg,1
27375,./data/winter/4062.jpeg,3
26847,./data/winter/5463.jpeg,3
